Quadrat,Transect,Site,Measurement,Value
1,2,PI,SCHARU,NA
2,2,PI,SCHARU,NA
3,2,PI,SCHARU,NA
4,2,PI15,SCHARU,NA
5,2,PI15,SCHARU,NA
1,3,PI15,SCHARU,NA
2,3,PI15,SCHARU,NA
3,3,PI15,SCHARU,NA
4,3,PI15,SCHARU,NA
5,3,PI15,SCHARU,NA
1,4,PI15,SCHARU,NA
2,4,PI15,SCHARU,NA
3,4,PI15,SCHARU,NA
1,1,PI15,SCHARU,NA
4,4,PI15,SCHARU,NA
5,4,PI15,SCHARU,NA
5,5,PI15,SCHARU,NA
4,5,PI15,SCHARU,NA
3,5,PI15,SCHARU,NA
2,5,PI15,SCHARU,NA
1,5,PI15,SCHARU,NA
1,6,PI15,SCHARU,NA
2,6,PI15,SCHARU,NA
3,6,PI15,SCHARU,NA
2,1,PI15,SCHARU,NA
4,6,PI15,SCHARU,NA
5,6,PI15,SCHARU,NA
1,7,PI15,SCHARU,NA
2,7,PI15,SCHARU,NA
3,7,PI15,SCHARU,NA
4,7,PI15,SCHARU,NA
5,7,PI15,SCHARU,NA
1,8,PI15,SCHARU,NA
2,8,PI15,SCHARU,NA
3,8,PI15,SCHARU,NA
3,1,PI15,SCHARU,NA
4,8,PI15,SCHARU,NA
5,8,PI15,SCHARU,NA
1,9,PI15,SCHARU,NA
2,9,PI15,SCHARU,NA
3,9,PI15,SCHARU,NA
4,9,PI15,SCHARU,NA
5,9,PI15,SCHARU,NA
1,10,PI15,SCHARU,NA
2,10,PI15,SCHARU,NA
3,10,PI15,SCHARU,NA
4,1,PI15,SCHARU,NA
4,10,PI15,SCHARU,NA
5,10,PI15,SCHARU,NA
1,11,PI15,SCHARU,NA
2,11,PI15,SCHARU,NA
3,11,PI15,SCHARU,NA
4,11,PI15,SCHARU,NA
5,11,PI15,SCHARU,NA
1,12,PI15,SCHARU,NA
2,12,PI15,SCHARU,NA
3,12,PI15,SCHARU,NA
5,1,PI15,SCHARU,NA
4,12,PI15,SCHARU,NA
5,12,PI15,SCHARU,NA
1,2,PI15,SCHARU,NA
2,2,PI15,SCHARU,NA
3,2,PI15,SCHARU,NA
4,2,SQ,SCHARU,NA
5,2,SQ,SCHARU,NA
1,3,SQ,SCHARU,NA
2,3,SQ,SCHARU,NA
3,3,SQ,SCHARU,NA
4,3,SQ,SCHARU,NA
5,3,SQ,SCHARU,NA
1,4,SQ,SCHARU,NA
2,4,SQ,SCHARU,NA
3,4,SQ,SCHARU,NA
1,1,SQ,SCHARU,NA
4,4,SQ,SCHARU,NA
5,4,SQ,SCHARU,NA
5,5,SQ,SCHARU,NA
4,5,SQ,SCHARU,NA
3,5,SQ,SCHARU,NA
2,5,SQ,SCHARU,NA
1,5,SQ,SCHARU,NA
1,6,SQ,SCHARU,NA
2,6,SQ,SCHARU,NA
3,6,SQ,SCHARU,NA
2,1,SQ,SCHARU,NA
4,6,SQ,SCHARU,NA
5,6,SQ,SCHARU,NA
1,7,SQ,SCHARU,NA
2,7,SQ,SCHARU,NA
3,7,SQ,SCHARU,NA
4,7,SQ,SCHARU,NA
5,7,SQ,SCHARU,NA
1,8,SQ,SCHARU,NA
2,8,SQ,SCHARU,NA
3,8,SQ,SCHARU,NA
3,1,SQ,SCHARU,NA
4,8,SQ,SCHARU,NA
5,8,SQ,SCHARU,NA
1,9,SQ,SCHARU,NA
2,9,SQ,SCHARU,NA
3,9,SQ,SCHARU,NA
4,9,SQ,SCHARU,NA
5,9,SQ,SCHARU,NA
1,10,SQ,SCHARU,NA
2,10,SQ,SCHARU,NA
3,10,SQ,SCHARU,NA
4,1,SQ,SCHARU,NA
4,10,SQ,SCHARU,NA
5,10,SQ,SCHARU,NA
1,11,SQ,SCHARU,NA
2,11,SQ,SCHARU,NA
3,11,SQ,SCHARU,NA
4,11,SQ,SCHARU,NA
5,11,SQ,SCHARU,NA
1,12,SQ,SCHARU,NA
2,12,SQ,SCHARU,NA
3,12,SQ,SCHARU,NA
5,1,SQ,SCHARU,NA
4,12,SQ,SCHARU,NA
5,12,SQ,SCHARU,NA
1,2,SQ,SCHARU,NA
2,2,SQ,SCHARU,NA
3,2,SQ,SCHARU,NA
4,2,W,SCHARU,NA
5,2,W,SCHARU,NA
1,3,W,SCHARU,NA
2,3,W,SCHARU,NA
3,3,W,SCHARU,NA
4,3,W,SCHARU,NA
5,3,W,SCHARU,NA
1,4,W,SCHARU,NA
2,4,W,SCHARU,NA
3,4,W,SCHARU,NA
1,1,W,SCHARU,NA
4,4,W,SCHARU,NA
5,4,W,SCHARU,NA
1,5,W,SCHARU,NA
2,5,W,SCHARU,NA
3,5,W,SCHARU,NA
4,5,W,SCHARU,NA
5,5,W,SCHARU,NA
1,6,W,SCHARU,NA
2,6,W,SCHARU,NA
3,6,W,SCHARU,NA
2,1,W,SCHARU,NA
4,6,W,SCHARU,NA
5,6,W,SCHARU,NA
1,7,W,SCHARU,NA
2,7,W,SCHARU,NA
3,7,W,SCHARU,NA
4,7,W,SCHARU,NA
5,7,W,SCHARU,NA
1,8,W,SCHARU,NA
2,8,W,SCHARU,NA
3,8,W,SCHARU,NA
3,1,W,SCHARU,NA
4,8,W,SCHARU,NA
5,8,W,SCHARU,NA
1,9,W,SCHARU,NA
2,9,W,SCHARU,NA
3,9,W,SCHARU,NA
4,9,W,SCHARU,NA
5,9,W,SCHARU,NA
1,10,W,SCHARU,NA
2,10,W,SCHARU,NA
3,10,W,SCHARU,NA
4,1,W,SCHARU,NA
4,10,W,SCHARU,NA
5,10,W,SCHARU,NA
1,11,W,SCHARU,NA
2,11,W,SCHARU,NA
3,11,W,SCHARU,NA
4,11,W,SCHARU,NA
5,11,W,SCHARU,NA
1,12,W,SCHARU,NA
2,12,W,SCHARU,NA
3,12,W,SCHARU,NA
5,1,W,SCHARU,NA
4,12,W,SCHARU,NA
5,12,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
1,2,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
0,0,W,SCHARU,NA
2,2,W,SCHARU,NA
3,2,W,SCHARU,NA
2,11,EP,SYMTEM,NA
1,11,EP,SYMTEM,NA
5,10,EP,SYMTEM,NA
4,10,EP,SYMTEM,NA
3,10,EP,SYMTEM,NA
2,10,EP,SYMTEM,NA
1,10,EP,SYMTEM,NA
1,9,EP,SYMTEM,NA
2,9,EP,SYMTEM,NA
3,9,EP,SYMTEM,NA
1,12,EP,SYMTEM,NA
4,9,EP,SYMTEM,NA
5,9,EP,SYMTEM,NA
1,8,EP,SYMTEM,NA
2,8,EP,SYMTEM,NA
3,8,EP,SYMTEM,NA
4,8,EP,SYMTEM,NA
5,8,EP,SYMTEM,NA
1,7,EP,SYMTEM,NA
2,7,EP,SYMTEM,NA
3,7,EP,SYMTEM,NA
2,12,EP,SYMTEM,NA
4,7,EP,SYMTEM,NA
5,7,EP,SYMTEM,NA
1,6,EP,SYMTEM,NA
2,6,EP,SYMTEM,NA
3,6,EP,SYMTEM,NA
4,6,EP,SYMTEM,NA
5,6,EP,SYMTEM,NA
5,5,EP,SYMTEM,NA
4,5,EP,SYMTEM,NA
3,5,EP,SYMTEM,NA
3,12,EP,SYMTEM,NA
2,5,EP,SYMTEM,NA
1,5,EP,SYMTEM,NA
1,4,EP,SYMTEM,NA
2,4,EP,SYMTEM,NA
3,4,EP,SYMTEM,NA
4,4,EP,SYMTEM,NA
5,4,EP,SYMTEM,NA
5,3,EP,SYMTEM,NA
4,3,EP,SYMTEM,NA
3,3,EP,SYMTEM,NA
4,12,EP,SYMTEM,NA
2,3,EP,SYMTEM,NA
1,3,EP,SYMTEM,NA
1,2,EP,SYMTEM,NA
2,2,EP,SYMTEM,NA
3,2,EP,SYMTEM,NA
4,2,EP,SYMTEM,NA
5,2,EP,SYMTEM,NA
1,1,EP,SYMTEM,NA
2,1,EP,SYMTEM,NA
3,1,EP,SYMTEM,NA
5,12,EP,SYMTEM,NA
4,1,EP,SYMTEM,NA
5,1,EP,SYMTEM,NA
5,11,EP,SYMTEM,NA
4,11,EP,SYMTEM,NA
3,11,EP,SYMTEM,NA
4,8,GC,SYMTEM,NA
5,8,GC,SYMTEM,NA
1,12,GC,SYMTEM,NA
2,12,GC,SYMTEM,NA
3,12,GC,SYMTEM,NA
4,12,GC,SYMTEM,NA
5,12,GC,SYMTEM,NA
1,7,GC,SYMTEM,NA
2,7,GC,SYMTEM,NA
1,6,GC,SYMTEM,NA
1,10,GC,SYMTEM,NA
2,6,GC,SYMTEM,NA
5,1,GC,SYMTEM,NA
1,4,GC,SYMTEM,NA
2,4,GC,SYMTEM,NA
3,4,GC,SYMTEM,NA
4,4,GC,SYMTEM,NA
5,4,GC,SYMTEM,NA
1,5,GC,SYMTEM,NA
2,5,GC,SYMTEM,NA
3,5,GC,SYMTEM,NA
2,10,GC,SYMTEM,NA
4,5,GC,SYMTEM,NA
5,5,GC,SYMTEM,NA
1,11,GC,SYMTEM,NA
2,11,GC,SYMTEM,NA
3,11,GC,SYMTEM,NA
4,11,GC,SYMTEM,NA
5,11,GC,SYMTEM,NA
1,9,GC,SYMTEM,NA
2,9,GC,SYMTEM,NA
3,9,GC,SYMTEM,NA
3,10,GC,SYMTEM,NA
4,9,GC,SYMTEM,NA
5,9,GC,SYMTEM,NA
5,7,GC,SYMTEM,NA
4,7,GC,SYMTEM,NA
3,7,GC,SYMTEM,NA
5,6,GC,SYMTEM,NA
4,6,GC,SYMTEM,NA
4,10,GC,SYMTEM,NA
5,10,GC,SYMTEM,NA
1,8,GC,SYMTEM,NA
2,8,GC,SYMTEM,NA
3,8,GC,SYMTEM,NA
4,2,Med,SYMTEM,0
5,2,Med,SYMTEM,0
1,3,Med,SYMTEM,0
2,3,Med,SYMTEM,0.5
3,3,Med,SYMTEM,0
4,3,Med,SYMTEM,0
5,3,Med,SYMTEM,0
1,4,Med,SYMTEM,0
2,4,Med,SYMTEM,0
3,4,Med,SYMTEM,0
1,1,Med,SYMTEM,1
4,4,Med,SYMTEM,0
5,4,Med,SYMTEM,0
5,5,Med,SYMTEM,0
4,5,Med,SYMTEM,0
3,5,Med,SYMTEM,0
2,5,Med,SYMTEM,0
1,5,Med,SYMTEM,0
1,6,Med,SYMTEM,0
2,6,Med,SYMTEM,0
3,6,Med,SYMTEM,0
2,1,Med,SYMTEM,0
4,6,Med,SYMTEM,0
5,6,Med,SYMTEM,0
1,7,Med,SYMTEM,0
2,7,Med,SYMTEM,0
3,7,Med,SYMTEM,0.1
4,7,Med,SYMTEM,0
5,7,Med,SYMTEM,0
1,8,Med,SYMTEM,0
2,8,Med,SYMTEM,0
3,8,Med,SYMTEM,0
3,1,Med,SYMTEM,1
4,8,Med,SYMTEM,0
5,8,Med,SYMTEM,1
5,9,Med,SYMTEM,0
4,9,Med,SYMTEM,0
3,9,Med,SYMTEM,0
2,9,Med,SYMTEM,0
1,9,Med,SYMTEM,0
5,10,Med,SYMTEM,0
4,10,Med,SYMTEM,0
3,10,Med,SYMTEM,0
4,1,Med,SYMTEM,0
2,10,Med,SYMTEM,0
1,10,Med,SYMTEM,0
1,11,Med,SYMTEM,0
2,11,Med,SYMTEM,0
3,11,Med,SYMTEM,0
4,11,Med,SYMTEM,0
5,11,Med,SYMTEM,0
1,12,Med,SYMTEM,0
2,12,Med,SYMTEM,0
3,12,Med,SYMTEM,1
5,1,Med,SYMTEM,0
4,12,Med,SYMTEM,0
5,12,Med,SYMTEM,0
1,2,Med,SYMTEM,0
2,2,Med,SYMTEM,0
3,2,Med,SYMTEM,0
4,2,N,SYMTEM,NA
5,2,N,SYMTEM,NA
1,3,N,SYMTEM,NA
2,3,N,SYMTEM,NA
3,3,N,SYMTEM,NA
4,3,N,SYMTEM,NA
5,3,N,SYMTEM,NA
1,4,N,SYMTEM,NA
2,4,N,SYMTEM,NA
3,4,N,SYMTEM,NA
1,1,N,SYMTEM,NA
4,4,N,SYMTEM,NA
5,4,N,SYMTEM,NA
1,5,N,SYMTEM,NA
2,5,N,SYMTEM,NA
3,5,N,SYMTEM,NA
4,5,N,SYMTEM,NA
5,5,N,SYMTEM,NA
1,6,N,SYMTEM,NA
2,6,N,SYMTEM,NA
3,6,N,SYMTEM,NA
2,1,N,SYMTEM,NA
4,6,N,SYMTEM,NA
5,6,N,SYMTEM,NA
1,7,N,SYMTEM,NA
2,7,N,SYMTEM,NA
3,7,N,SYMTEM,NA
4,7,N,SYMTEM,NA
5,7,N,SYMTEM,NA
1,8,N,SYMTEM,NA
2,8,N,SYMTEM,NA
3,8,N,SYMTEM,NA
3,1,N,SYMTEM,NA
4,8,N,SYMTEM,NA
5,8,N,SYMTEM,NA
1,9,N,SYMTEM,NA
2,9,N,SYMTEM,NA
3,9,N,SYMTEM,NA
4,9,N,SYMTEM,NA
5,9,N,SYMTEM,NA
1,10,N,SYMTEM,NA
2,10,N,SYMTEM,NA
3,10,N,SYMTEM,NA
4,1,N,SYMTEM,NA
4,10,N,SYMTEM,NA
5,10,N,SYMTEM,NA
1,11,N,SYMTEM,NA
2,11,N,SYMTEM,NA
3,11,N,SYMTEM,NA
4,11,N,SYMTEM,NA
5,11,N,SYMTEM,NA
1,12,N,SYMTEM,NA
2,12,N,SYMTEM,NA
3,12,N,SYMTEM,NA
5,1,N,SYMTEM,NA
4,12,N,SYMTEM,NA
5,12,N,SYMTEM,NA
1,2,N,SYMTEM,NA
2,2,N,SYMTEM,NA
3,2,N,SYMTEM,NA
4,2,PI,SYMTEM,NA
5,2,PI,SYMTEM,NA
1,3,PI,SYMTEM,NA
2,3,PI,SYMTEM,NA
3,3,PI,SYMTEM,NA
4,3,PI,SYMTEM,NA
5,3,PI,SYMTEM,NA
1,4,PI,SYMTEM,NA
2,4,PI,SYMTEM,NA
3,4,PI,SYMTEM,NA
1,1,PI,SYMTEM,NA
4,4,PI,SYMTEM,NA
5,4,PI,SYMTEM,NA
1,5,PI,SYMTEM,NA
2,5,PI,SYMTEM,NA
3,5,PI,SYMTEM,NA
4,5,PI,SYMTEM,NA
5,5,PI,SYMTEM,NA
1,6,PI,SYMTEM,NA
2,6,PI,SYMTEM,NA
3,6,PI,SYMTEM,NA
2,1,PI,SYMTEM,NA
4,6,PI,SYMTEM,NA
5,6,PI,SYMTEM,NA
1,7,PI,SYMTEM,NA
2,7,PI,SYMTEM,NA
3,7,PI,SYMTEM,NA
4,7,PI,SYMTEM,NA
5,7,PI,SYMTEM,NA
1,8,PI,SYMTEM,NA
2,8,PI,SYMTEM,NA
3,8,PI,SYMTEM,NA
3,1,PI,SYMTEM,NA
4,8,PI,SYMTEM,NA
5,8,PI,SYMTEM,NA
1,9,PI,SYMTEM,NA
2,9,PI,SYMTEM,NA
3,9,PI,SYMTEM,NA
4,9,PI,SYMTEM,NA
5,9,PI,SYMTEM,NA
1,10,PI,SYMTEM,NA
2,10,PI,SYMTEM,NA
3,10,PI,SYMTEM,NA
4,1,PI,SYMTEM,NA
4,10,PI,SYMTEM,NA
5,10,PI,SYMTEM,NA
1,11,PI,SYMTEM,NA
2,11,PI,SYMTEM,NA
3,11,PI,SYMTEM,NA
4,11,PI,SYMTEM,NA
5,11,PI,SYMTEM,NA
1,12,PI,SYMTEM,NA
2,12,PI,SYMTEM,NA
3,12,PI,SYMTEM,NA
5,1,PI,SYMTEM,NA
4,12,PI,SYMTEM,NA
5,12,PI,SYMTEM,NA
1,2,PI,SYMTEM,NA
2,2,PI,SYMTEM,NA
3,2,PI,SYMTEM,NA
4,2,PI15,SYMTEM,NA
5,2,PI15,SYMTEM,NA
1,3,PI15,SYMTEM,NA
2,3,PI15,SYMTEM,NA
3,3,PI15,SYMTEM,NA
4,3,PI15,SYMTEM,NA
5,3,PI15,SYMTEM,NA
1,4,PI15,SYMTEM,NA
2,4,PI15,SYMTEM,NA
3,4,PI15,SYMTEM,NA
1,1,PI15,SYMTEM,NA
4,4,PI15,SYMTEM,NA
5,4,PI15,SYMTEM,NA
5,5,PI15,SYMTEM,NA
4,5,PI15,SYMTEM,NA
3,5,PI15,SYMTEM,NA
2,5,PI15,SYMTEM,NA
1,5,PI15,SYMTEM,NA
1,6,PI15,SYMTEM,NA
2,6,PI15,SYMTEM,NA
3,6,PI15,SYMTEM,NA
2,1,PI15,SYMTEM,NA
4,6,PI15,SYMTEM,NA
5,6,PI15,SYMTEM,NA
1,7,PI15,SYMTEM,NA
2,7,PI15,SYMTEM,NA
3,7,PI15,SYMTEM,NA
4,7,PI15,SYMTEM,NA
5,7,PI15,SYMTEM,NA
1,8,PI15,SYMTEM,NA
2,8,PI15,SYMTEM,NA
3,8,PI15,SYMTEM,NA
3,1,PI15,SYMTEM,NA
4,8,PI15,SYMTEM,NA
5,8,PI15,SYMTEM,NA
1,9,PI15,SYMTEM,NA
2,9,PI15,SYMTEM,NA
3,9,PI15,SYMTEM,NA
4,9,PI15,SYMTEM,NA
5,9,PI15,SYMTEM,NA
1,10,PI15,SYMTEM,NA
2,10,PI15,SYMTEM,NA
3,10,PI15,SYMTEM,NA
4,1,PI15,SYMTEM,NA
4,10,PI15,SYMTEM,NA
5,10,PI15,SYMTEM,NA
1,11,PI15,SYMTEM,NA
2,11,PI15,SYMTEM,NA
3,11,PI15,SYMTEM,NA
4,11,PI15,SYMTEM,NA
5,11,PI15,SYMTEM,NA
1,12,PI15,SYMTEM,NA
2,12,PI15,SYMTEM,NA
3,12,PI15,SYMTEM,NA
5,1,PI15,SYMTEM,NA
4,12,PI15,SYMTEM,NA
5,12,PI15,SYMTEM,NA
1,2,PI15,SYMTEM,NA
2,2,PI15,SYMTEM,NA
3,2,PI15,SYMTEM,NA
4,2,SQ,SYMTEM,NA
5,2,SQ,SYMTEM,NA
1,3,SQ,SYMTEM,NA
2,3,SQ,SYMTEM,NA
3,3,SQ,SYMTEM,NA
4,3,SQ,SYMTEM,NA
5,3,SQ,SYMTEM,NA
1,4,SQ,SYMTEM,NA
2,4,SQ,SYMTEM,NA
3,4,SQ,SYMTEM,NA
1,1,SQ,SYMTEM,NA
4,4,SQ,SYMTEM,NA
5,4,SQ,SYMTEM,NA
5,5,SQ,SYMTEM,NA
4,5,SQ,SYMTEM,NA
3,5,SQ,SYMTEM,NA
2,5,SQ,SYMTEM,NA
1,5,SQ,SYMTEM,NA
1,6,SQ,SYMTEM,NA
2,6,SQ,SYMTEM,NA
3,6,SQ,SYMTEM,NA
2,1,SQ,SYMTEM,NA
4,6,SQ,SYMTEM,NA
5,6,SQ,SYMTEM,NA
1,7,SQ,SYMTEM,NA
2,7,SQ,SYMTEM,NA
3,7,SQ,SYMTEM,NA
4,7,SQ,SYMTEM,NA
5,7,SQ,SYMTEM,NA
1,8,SQ,SYMTEM,NA
2,8,SQ,SYMTEM,NA
3,8,SQ,SYMTEM,NA
3,1,SQ,SYMTEM,NA
4,8,SQ,SYMTEM,NA
5,8,SQ,SYMTEM,NA
1,9,SQ,SYMTEM,NA
2,9,SQ,SYMTEM,NA
3,9,SQ,SYMTEM,NA
4,9,SQ,SYMTEM,NA
5,9,SQ,SYMTEM,NA
1,10,SQ,SYMTEM,NA
2,10,SQ,SYMTEM,NA
3,10,SQ,SYMTEM,NA
4,1,SQ,SYMTEM,NA
4,10,SQ,SYMTEM,NA
5,10,SQ,SYMTEM,NA
1,11,SQ,SYMTEM,NA
2,11,SQ,SYMTEM,NA
3,11,SQ,SYMTEM,NA
4,11,SQ,SYMTEM,NA
5,11,SQ,SYMTEM,NA
1,12,SQ,SYMTEM,NA
2,12,SQ,SYMTEM,NA
3,12,SQ,SYMTEM,NA
5,1,SQ,SYMTEM,NA
4,12,SQ,SYMTEM,NA
5,12,SQ,SYMTEM,NA
1,2,SQ,SYMTEM,NA
2,2,SQ,SYMTEM,NA
3,2,SQ,SYMTEM,NA
4,2,W,SYMTEM,NA
5,2,W,SYMTEM,NA
1,3,W,SYMTEM,NA
2,3,W,SYMTEM,NA
3,3,W,SYMTEM,NA
4,3,W,SYMTEM,NA
5,3,W,SYMTEM,NA
1,4,W,SYMTEM,NA
2,4,W,SYMTEM,NA
3,4,W,SYMTEM,NA
1,1,W,SYMTEM,NA
4,4,W,SYMTEM,NA
5,4,W,SYMTEM,NA
1,5,W,SYMTEM,NA
2,5,W,SYMTEM,NA
3,5,W,SYMTEM,NA
4,5,W,SYMTEM,NA
5,5,W,SYMTEM,NA
1,6,W,SYMTEM,NA
2,6,W,SYMTEM,NA
3,6,W,SYMTEM,NA
2,1,W,SYMTEM,NA
4,6,W,SYMTEM,NA
5,6,W,SYMTEM,NA
1,7,W,SYMTEM,NA
2,7,W,SYMTEM,NA
3,7,W,SYMTEM,NA
4,7,W,SYMTEM,NA
5,7,W,SYMTEM,NA
1,8,W,SYMTEM,NA
2,8,W,SYMTEM,NA
3,8,W,SYMTEM,NA
3,1,W,SYMTEM,NA
4,8,W,SYMTEM,NA
5,8,W,SYMTEM,NA
1,9,W,SYMTEM,NA
2,9,W,SYMTEM,NA
3,9,W,SYMTEM,NA
4,9,W,SYMTEM,NA
5,9,W,SYMTEM,NA
1,10,W,SYMTEM,NA
2,10,W,SYMTEM,NA
3,10,W,SYMTEM,NA
4,1,W,SYMTEM,NA
4,10,W,SYMTEM,NA
5,10,W,SYMTEM,NA
1,11,W,SYMTEM,NA
2,11,W,SYMTEM,NA
3,11,W,SYMTEM,NA
4,11,W,SYMTEM,NA
5,11,W,SYMTEM,NA
1,12,W,SYMTEM,NA
2,12,W,SYMTEM,NA
3,12,W,SYMTEM,NA
5,1,W,SYMTEM,NA
4,12,W,SYMTEM,NA
5,12,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
1,2,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
0,0,W,SYMTEM,NA
2,2,W,SYMTEM,NA
3,2,W,SYMTEM,NA
2,11,EP,TYO,NA
1,11,EP,TYO,NA
5,10,EP,TYO,NA
4,10,EP,TYO,NA
3,10,EP,TYO,NA
2,10,EP,TYO,NA
1,10,EP,TYO,NA
1,9,EP,TYO,NA
2,9,EP,TYO,NA
3,9,EP,TYO,NA
1,12,EP,TYO,NA
4,9,EP,TYO,NA
5,9,EP,TYO,NA
1,8,EP,TYO,NA
2,8,EP,TYO,NA
3,8,EP,TYO,NA
4,8,EP,TYO,NA
5,8,EP,TYO,NA
1,7,EP,TYO,NA
2,7,EP,TYO,NA
3,7,EP,TYO,NA
2,12,EP,TYO,NA
4,7,EP,TYO,NA
5,7,EP,TYO,NA
1,6,EP,TYO,NA
2,6,EP,TYO,NA
3,6,EP,TYO,NA
4,6,EP,TYO,NA
5,6,EP,TYO,NA
5,5,EP,TYO,NA
4,5,EP,TYO,NA
3,5,EP,TYO,NA
3,12,EP,TYO,NA
2,5,EP,TYO,NA
1,5,EP,TYO,NA
1,4,EP,TYO,NA
2,4,EP,TYO,NA
3,4,EP,TYO,NA
4,4,EP,TYO,NA
5,4,EP,TYO,NA
5,3,EP,TYO,NA
4,3,EP,TYO,NA
3,3,EP,TYO,NA
4,12,EP,TYO,NA
2,3,EP,TYO,NA
1,3,EP,TYO,NA
1,2,EP,TYO,NA
2,2,EP,TYO,NA
3,2,EP,TYO,NA
4,2,EP,TYO,NA
5,2,EP,TYO,NA
1,1,EP,TYO,NA
2,1,EP,TYO,NA
3,1,EP,TYO,NA
5,12,EP,TYO,NA
4,1,EP,TYO,NA
5,1,EP,TYO,NA
5,11,EP,TYO,NA
4,11,EP,TYO,NA
3,11,EP,TYO,NA
4,8,GC,TYO,NA
5,8,GC,TYO,NA
1,12,GC,TYO,NA
2,12,GC,TYO,NA
3,12,GC,TYO,NA
4,12,GC,TYO,NA
5,12,GC,TYO,NA
1,7,GC,TYO,NA
2,7,GC,TYO,NA
1,6,GC,TYO,NA
1,10,GC,TYO,NA
2,6,GC,TYO,NA
5,1,GC,TYO,NA
1,4,GC,TYO,NA
2,4,GC,TYO,NA
3,4,GC,TYO,NA
4,4,GC,TYO,NA
5,4,GC,TYO,NA
1,5,GC,TYO,NA
2,5,GC,TYO,NA
3,5,GC,TYO,NA
2,10,GC,TYO,NA
4,5,GC,TYO,NA
5,5,GC,TYO,NA
1,11,GC,TYO,NA
2,11,GC,TYO,NA
3,11,GC,TYO,NA
4,11,GC,TYO,NA
5,11,GC,TYO,NA
1,9,GC,TYO,NA
2,9,GC,TYO,NA
3,9,GC,TYO,NA
3,10,GC,TYO,NA
4,9,GC,TYO,NA
5,9,GC,TYO,NA
5,7,GC,TYO,NA
4,7,GC,TYO,NA
3,7,GC,TYO,NA
5,6,GC,TYO,NA
4,6,GC,TYO,NA
4,10,GC,TYO,NA
5,10,GC,TYO,NA
1,8,GC,TYO,NA
2,8,GC,TYO,NA
3,8,GC,TYO,NA
4,2,Med,TYO,0
5,2,Med,TYO,30
1,3,Med,TYO,0
2,3,Med,TYO,0
3,3,Med,TYO,0
4,3,Med,TYO,1
5,3,Med,TYO,5
1,4,Med,TYO,0
2,4,Med,TYO,0
3,4,Med,TYO,0
1,1,Med,TYO,0
4,4,Med,TYO,0
5,4,Med,TYO,0
5,5,Med,TYO,0
4,5,Med,TYO,0
3,5,Med,TYO,0
2,5,Med,TYO,0
1,5,Med,TYO,0
1,6,Med,TYO,0
2,6,Med,TYO,0
3,6,Med,TYO,0
2,1,Med,TYO,0
4,6,Med,TYO,0
5,6,Med,TYO,0
1,7,Med,TYO,0
2,7,Med,TYO,0
3,7,Med,TYO,0
4,7,Med,TYO,0
5,7,Med,TYO,0
1,8,Med,TYO,0
2,8,Med,TYO,0
3,8,Med,TYO,0
3,1,Med,TYO,0
4,8,Med,TYO,0
5,8,Med,TYO,0
5,9,Med,TYO,0
4,9,Med,TYO,0
3,9,Med,TYO,0
2,9,Med,TYO,0
1,9,Med,TYO,0
5,10,Med,TYO,12
4,10,Med,TYO,0
3,10,Med,TYO,0
4,1,Med,TYO,0
2,10,Med,TYO,0
1,10,Med,TYO,0
1,11,Med,TYO,0
2,11,Med,TYO,0
3,11,Med,TYO,0
4,11,Med,TYO,0
5,11,Med,TYO,0
1,12,Med,TYO,0
2,12,Med,TYO,0
3,12,Med,TYO,0
5,1,Med,TYO,5
4,12,Med,TYO,0
5,12,Med,TYO,5
1,2,Med,TYO,0
2,2,Med,TYO,0
3,2,Med,TYO,0
4,2,N,TYO,NA
5,2,N,TYO,NA
1,3,N,TYO,NA
2,3,N,TYO,NA
3,3,N,TYO,NA
4,3,N,TYO,NA
5,3,N,TYO,NA
1,4,N,TYO,NA
2,4,N,TYO,NA
3,4,N,TYO,NA
1,1,N,TYO,NA
4,4,N,TYO,NA
5,4,N,TYO,NA
1,5,N,TYO,NA
2,5,N,TYO,NA
3,5,N,TYO,NA
4,5,N,TYO,NA
5,5,N,TYO,NA
1,6,N,TYO,NA
2,6,N,TYO,NA
3,6,N,TYO,NA
2,1,N,TYO,NA
4,6,N,TYO,NA
5,6,N,TYO,NA
1,7,N,TYO,NA
2,7,N,TYO,NA
3,7,N,TYO,NA
4,7,N,TYO,NA
5,7,N,TYO,NA
1,8,N,TYO,NA
2,8,N,TYO,NA
3,8,N,TYO,NA
3,1,N,TYO,NA
4,8,N,TYO,NA
5,8,N,TYO,NA
